year,month,bx_gsm,by_gsm,bz_gsm,bt,intensity,declination,inclination,north,east,vertical,horizontal
2019,1,3.42,-3.14,0.08,0.13,57331,80.083,89.949,9,50,57331,51
2019,1,3.29,-2.97,0.12,0.27,57331,80.083,89.949,9,50,57331,51
2019,1,2.88,-2.29,0.21,0.27,57331,80.083,89.949,9,50,57331,51
2019,1,2.90,-2.47,0.07,0.25,57331,80.083,89.949,9,50,57331,51
2019,1,2.64,-2.40,0.16,0.17,57331,80.083,89.949,9,50,57331,51
2019,1,2.73,-2.51,0.12,0.20,57331,80.083,89.949,9,50,57331,51
2019,1,2.70,-0.50,0.17,0.70,57331,80.083,89.949,9,50,57331,51
2019,1,2.56,-0.88,0.21,0.42,57331,80.083,89.949,9,50,57331,51
2019,1,2.35,-0.63,0.14,0.52,57331,80.083,89.949,9,50,57331,51
2019,1,2.56,1.50,0.29,0.60,57331,80.083,89.949,9,50,57331,51
2019,1,2.96,2.36,0.12,0.30,57331,80.083,89.949,9,50,57331,51
2019,1,2.99,1.40,0.08,1.15,57331,80.083,89.949,9,50,57331,51
2019,1,2.86,0.27,0.10,0.48,57331,80.083,89.949,9,50,57331,51
2019,1,2.43,-0.18,0.19,0.76,57331,80.083,89.949,9,50,57331,51
2019,1,2.58,-0.54,0.20,1.17,57331,80.083,89.949,9,50,57331,51
2019,1,2.71,-1.89,0.08,0.30,57331,80.083,89.949,9,50,57331,51
2019,1,2.73,-2.40,0.03,0.10,57331,80.083,89.949,9,50,57331,51
2019,1,2.69,-1.89,0.05,0.30,57331,80.083,89.949,9,50,57331,51
2019,1,2.46,-1.47,0.08,0.31,57331,80.083,89.949,9,50,57331,51
2019,1,2.40,-0.27,0.07,0.55,57331,80.083,89.949,9,50,57331,51
2019,1,2.36,0.14,0.14,0.73,57331,80.083,89.949,9,50,57331,51
2019,1,2.26,-0.68,0.10,0.55,57331,80.083,89.949,9,50,57331,51
2019,1,2.75,-0.85,0.21,0.36,57331,80.083,89.949,9,50,57331,51
2019,1,2.63,-1.17,0.13,1.01,57331,80.083,89.949,9,50,57331,51
2019,1,2.61,1.16,0.07,0.84,57331,80.083,89.949,9,50,57331,51
2019,1,3.04,-0.39,0.16,0.40,57331,80.083,89.949,9,50,57331,51
2019,1,3.06,-1.57,0.13,0.70,57331,80.083,89.949,9,50,57331,51
2019,1,2.64,-0.22,0.26,1.25,57331,80.083,89.949,9,50,57331,51
2019,1,2.65,0.29,0.13,0.41,57331,80.083,89.949,9,50,57331,51
2019,1,2.57,-0.01,0.11,0.34,57331,80.083,89.949,9,50,57331,51
2019,1,2.54,-1.27,0.20,0.42,57331,80.083,89.949,9,50,57331,51
2019,1,2.44,-0.19,0.08,0.34,57331,80.083,89.949,9,50,57331,51
2019,1,2.67,-0.22,0.13,0.62,57331,80.083,89.949,9,50,57331,51
2019,1,3.53,-2.10,0.34,0.73,57331,80.083,89.949,9,50,57331,51
2019,1,4.25,-2.57,0.15,0.40,57331,80.083,89.949,9,50,57331,51
2019,1,3.68,-0.93,0.42,1.82,57331,80.083,89.949,9,50,57331,51
2019,1,3.69,0.79,0.14,0.24,57331,80.083,89.949,9,50,57331,51
2019,1,3.60,0.04,0.20,0.51,57331,80.083,89.949,9,50,57331,51
2019,1,3.82,0.16,0.10,0.45,57331,80.083,89.949,9,50,57331,51
2019,1,4.03,0.45,0.15,0.83,57331,80.083,89.949,9,50,57331,51
2019,1,4.14,2.78,0.14,0.78,57331,80.083,89.949,9,50,57331,51
2019,1,4.46,0.06,0.41,1.05,57331,80.083,89.949,9,50,57331,51
2019,1,4.80,0.46,0.14,0.34,57331,80.083,89.949,9,50,57331,51
2019,1,4.46,-0.40,0.29,1.72,57331,80.083,89.949,9,50,57331,51
2019,1,5.21,-1.92,0.58,1.39,57331,80.083,89.949,9,50,57331,51
2019,1,6.00,-0.05,0.26,0.80,57331,80.083,89.949,9,50,57331,51
2019,1,5.65,-0.49,0.33,0.99,57331,80.083,89.949,9,50,57331,51
2019,1,5.47,0.23,0.91,0.92,57331,80.083,89.949,9,50,57331,51
2019,1,6.38,-1.42,0.39,0.80,57331,80.083,89.949,9,50,57331,51
2019,1,6.15,-3.45,0.39,0.51,57331,80.083,89.949,9,50,57331,51
2019,1,7.31,-3.24,0.93,1.82,57331,80.083,89.949,9,50,57331,51
2019,1,7.86,-2.05,0.95,2.86,57331,80.083,89.949,9,50,57331,51
2019,1,8.61,-6.11,0.44,1.04,57331,80.083,89.949,9,50,57331,51
2019,1,8.75,-4.29,0.45,2.61,57331,80.083,89.949,9,50,57331,51
2019,1,8.02,-3.57,0.33,1.94,57331,80.083,89.949,9,50,57331,51
2019,1,9.10,-4.91,0.50,1.50,57331,80.083,89.949,9,50,57331,51
2019,1,10.23,-5.81,0.90,1.84,57331,80.083,89.949,9,50,57331,51
2019,1,10.08,-0.95,2.06,3.35,57331,80.083,89.949,9,50,57331,51
2019,1,8.08,0.23,2.10,3.63,57331,80.083,89.949,9,50,57331,51
2019,1,8.49,1.59,1.60,1.82,57331,80.083,89.949,9,50,57331,51
2019,1,6.54,-0.65,1.71,2.57,57331,80.083,89.949,9,50,57331,51
2019,1,9.80,-3.34,2.57,2.56,57331,80.083,89.949,9,50,57331,51
2019,1,9.54,-0.44,2.33,2.27,57331,80.083,89.949,9,50,57331,51
2019,1,7.33,-1.44,1.51,2.49,57331,80.083,89.949,9,50,57331,51
2019,1,5.01,-0.99,1.80,1.82,57331,80.083,89.949,9,50,57331,51
2019,1,8.29,2.35,1.96,1.32,57331,80.083,89.949,9,50,57331,51
2019,1,10.34,4.31,1.73,3.83,57331,80.083,89.949,9,50,57331,51
2019,1,11.14,7.01,0.77,1.85,57331,80.083,89.949,9,50,57331,51
2019,1,11.40,3.20,0.44,2.42,57331,80.083,89.949,9,50,57331,51
2019,1,10.19,5.16,0.55,1.51,57331,80.083,89.949,9,50,57331,51
2019,1,9.77,3.98,1.02,1.50,57331,80.083,89.949,9,50,57331,51
2019,1,8.12,2.32,0.93,2.35,57331,80.083,89.949,9,50,57331,51
2019,1,8.45,2.38,0.62,2.29,57331,80.083,89.949,9,50,57331,51
2019,1,7.74,4.13,1.09,1.38,57331,80.083,89.949,9,50,57331,51
2019,1,4.38,3.30,0.19,0.73,57331,80.083,89.949,9,50,57331,51
2019,1,4.12,3.30,0.09,0.52,57331,80.083,89.949,9,50,57331,51
2019,1,4.26,3.38,0.17,0.68,57331,80.083,89.949,9,50,57331,51
2019,1,4.42,1.95,0.22,0.76,57331,80.083,89.949,9,50,57331,51
2019,1,4.37,1.39,0.40,1.64,57331,80.083,89.949,9,50,57331,51
2019,1,4.38,-0.34,0.23,1.75,57331,80.083,89.949,9,50,57331,51
2019,1,4.44,3.29,0.17,0.76,57331,80.083,89.949,9,50,57331,51
2019,1,4.34,3.47,0.27,0.67,57331,80.083,89.949,9,50,57331,51
2019,1,4.22,3.72,0.19,0.52,57331,80.083,89.949,9,50,57331,51
2019,1,4.29,3.37,0.20,0.78,57331,80.083,89.949,9,50,57331,51
2019,1,4.67,3.11,0.16,0.55,57331,80.083,89.949,9,50,57331,51
2019,1,4.84,3.49,0.20,0.63,57331,80.083,89.949,9,50,57331,51
2019,1,5.61,4.57,0.26,0.62,57331,80.083,89.949,9,50,57331,51
2019,1,5.58,3.74,0.37,1.62,57331,80.083,89.949,9,50,57331,51
2019,1,5.34,3.25,0.42,1.53,57331,80.083,89.949,9,50,57331,51
2019,1,5.63,3.35,0.31,0.73,57331,80.083,89.949,9,50,57331,51
2019,1,5.04,3.35,0.18,0.75,57331,80.083,89.949,9,50,57331,51
2019,1,4.77,3.34,0.16,0.72,57331,80.083,89.949,9,50,57331,51
2019,1,4.89,2.68,0.23,1.31,57331,80.083,89.949,9,50,57331,51
2019,1,4.87,3.34,0.25,1.29,57331,80.083,89.949,9,50,57331,51
2019,1,4.49,3.90,0.34,0.81,57331,80.083,89.949,9,50,57331,51
2019,1,4.24,2.85,0.35,1.27,57331,80.083,89.949,9,50,57331,51
2019,1,4.49,2.02,0.29,0.95,57331,80.083,89.949,9,50,57331,51
2019,1,4.82,2.25,0.20,0.94,57331,80.083,89.949,9,50,57331,51
2019,1,5.10,3.81,0.17,0.73,57331,80.083,89.949,9,50,57331,51
2019,1,5.11,3.68,0.31,0.71,57331,80.083,89.949,9,50,57331,51
2019,1,5.27,3.34,0.52,0.93,57331,80.083,89.949,9,50,57331,51
2019,1,4.20,0.37,0.38,1.49,57331,80.083,89.949,9,50,57331,51
2019,1,5.27,3.53,0.88,1.15,57331,80.083,89.949,9,50,57331,51
2019,1,5.57,2.05,0.66,1.22,57331,80.083,89.949,9,50,57331,51
2019,1,5.50,1.78,0.43,1.09,57331,80.083,89.949,9,50,57331,51
2019,1,5.05,1.04,0.40,1.25,57331,80.083,89.949,9,50,57331,51
2019,1,4.83,2.74,0.29,1.29,57331,80.083,89.949,9,50,57331,51
2019,1,4.01,2.35,0.40,0.89,57331,80.083,89.949,9,50,57331,51
2019,1,3.78,2.52,0.16,0.72,57331,80.083,89.949,9,50,57331,51
2019,1,3.77,3.53,0.12,0.20,57331,80.083,89.949,9,50,57331,51
2019,1,3.91,3.69,0.15,0.19,57331,80.083,89.949,9,50,57331,51
2019,1,4.11,3.64,0.19,0.30,57331,80.083,89.949,9,50,57331,51
2019,1,3.80,3.28,0.10,0.32,57331,80.083,89.949,9,50,57331,51
2019,1,3.90,3.48,0.06,0.16,57331,80.083,89.949,9,50,57331,51
2019,1,3.57,3.16,0.25,0.21,57331,80.083,89.949,9,50,57331,51
2019,1,3.24,2.77,0.08,0.41,57331,80.083,89.949,9,50,57331,51
2019,1,2.98,1.81,0.39,1.12,57331,80.083,89.949,9,50,57331,51
2019,1,3.14,1.42,0.34,1.09,57331,80.083,89.949,9,50,57331,51
2019,1,3.35,-0.34,0.18,0.66,57331,80.083,89.949,9,50,57331,51
2019,1,3.13,-0.35,0.24,0.47,57331,80.083,89.949,9,50,57331,51
2019,1,2.75,0.28,0.40,1.23,57331,80.083,89.949,9,50,57331,51
2019,1,3.68,0.70,0.39,1.49,57331,80.083,89.949,9,50,57331,51
2019,1,3.69,0.46,0.44,1.17,57331,80.083,89.949,9,50,57331,51
2019,1,3.48,2.71,0.33,0.88,57331,80.083,89.949,9,50,57331,51
2019,1,3.70,2.82,0.24,0.48,57331,80.083,89.949,9,50,57331,51
2019,1,3.94,2.91,0.16,0.65,57331,80.083,89.949,9,50,57331,51
2019,1,4.79,-0.21,0.40,1.29,57331,80.083,89.949,9,50,57331,51
2019,1,4.59,2.16,0.19,0.91,57331,80.083,89.949,9,50,57331,51
2019,1,4.40,1.98,0.14,0.86,57331,80.083,89.949,9,50,57331,51
2019,1,4.46,3.50,0.13,0.63,57331,80.083,89.949,9,50,57331,51
2019,1,4.62,3.43,0.10,1.17,57331,80.083,89.949,9,50,57331,51
2019,1,4.56,2.95,0.29,0.86,57331,80.083,89.949,9,50,57331,51
2019,1,4.12,1.36,0.74,0.88,57331,80.083,89.949,9,50,57331,51
2019,1,4.41,2.20,0.20,1.13,57331,80.083,89.949,9,50,57331,51
2019,1,4.42,3.10,0.28,0.84,57331,80.083,89.949,9,50,57331,51
2019,1,4.36,3.12,0.24,0.60,57331,80.083,89.949,9,50,57331,51
2019,1,4.90,4.26,0.14,0.45,57331,80.083,89.949,9,50,57331,51
2019,1,4.68,4.03,0.25,0.65,57331,80.083,89.949,9,50,57331,51
2019,1,4.16,2.96,0.41,1.37,57331,80.083,89.949,9,50,57331,51
2019,1,4.27,3.10,0.26,2.00,57331,80.083,89.949,9,50,57331,51
2019,1,4.59,4.00,0.10,0.30,57331,80.083,89.949,9,50,57331,51
2019,1,4.75,3.91,0.13,0.91,57331,80.083,89.949,9,50,57331,51
2019,1,5.06,2.26,0.15,0.67,57331,80.083,89.949,9,50,57331,51
2019,1,5.05,3.94,0.15,0.78,57331,80.083,89.949,9,50,57331,51
2019,1,5.20,4.17,0.16,0.94,57331,80.083,89.949,9,50,57331,51
2019,1,5.23,1.20,0.18,1.09,57331,80.083,89.949,9,50,57331,51
2019,1,4.39,1.60,0.34,1.45,57331,80.083,89.949,9,50,57331,51
2019,1,4.16,3.67,0.40,0.73,57331,80.083,89.949,9,50,57331,51
2019,1,4.59,2.00,0.46,1.00,57331,80.083,89.949,9,50,57331,51
2019,1,4.73,2.13,0.12,1.15,57331,80.083,89.949,9,50,57331,51
2019,1,4.63,2.33,0.23,0.69,57331,80.083,89.949,9,50,57331,51
2019,1,5.06,3.64,0.16,0.99,57331,80.083,89.949,9,50,57331,51
2019,1,4.92,3.55,0.29,1.10,57331,80.083,89.949,9,50,57331,51
2019,1,4.78,4.34,0.09,0.34,57331,80.083,89.949,9,50,57331,51
2019,1,4.78,4.45,0.12,0.27,57331,80.083,89.949,9,50,57331,51
2019,1,4.96,3.10,0.23,1.19,57331,80.083,89.949,9,50,57331,51
2019,1,5.60,2.50,0.18,1.00,57331,80.083,89.949,9,50,57331,51
2019,1,5.88,3.22,0.10,0.93,57331,80.083,89.949,9,50,57331,51
2019,1,6.05,3.62,0.11,1.39,57331,80.083,89.949,9,50,57331,51
2019,1,4.89,1.16,0.58,1.52,57331,80.083,89.949,9,50,57331,51
2019,1,4.69,-0.29,0.84,1.41,57331,80.083,89.949,9,50,57331,51
2019,1,4.35,1.69,0.69,2.81,57331,80.083,89.949,9,50,57331,51
2019,1,4.05,1.89,0.31,2.12,57331,80.083,89.949,9,50,57331,51
2019,1,3.39,1.90,0.55,0.85,57331,80.083,89.949,9,50,57331,51
2019,1,3.62,-1.38,0.44,1.09,57331,80.083,89.949,9,50,57331,51
2019,1,4.00,-3.51,0.59,0.56,57331,80.083,89.949,9,50,57331,51
2019,1,3.41,-0.83,0.40,1.57,57331,80.083,89.949,9,50,57331,51
2019,1,2.65,0.86,0.45,1.12,57331,80.083,89.949,9,50,57331,51
2019,1,2.59,-1.05,0.40,1.31,57331,80.083,89.949,9,50,57331,51
2019,1,3.49,-1.91,0.68,0.95,57331,80.083,89.949,9,50,57331,51
2019,1,4.69,-3.64,0.36,0.48,57331,80.083,89.949,9,50,57331,51
2019,1,4.05,-0.82,0.51,1.64,57331,80.083,89.949,9,50,57331,51
2019,1,3.43,2.65,0.17,1.16,57331,80.083,89.949,9,50,57331,51
2019,1,4.47,4.01,0.59,0.73,57331,80.083,89.949,9,50,57331,51
2019,1,4.36,4.29,0.07,0.05,57331,80.083,89.949,9,50,57331,51
2019,1,4.58,4.30,0.14,0.11,57331,80.083,89.949,9,50,57331,51
2019,1,4.08,3.54,0.93,1.11,57331,80.083,89.949,9,50,57331,51
2019,1,2.72,1.05,0.69,2.01,57331,80.083,89.949,9,50,57331,51
2019,1,3.70,-3.13,0.35,0.36,57331,80.083,89.949,9,50,57331,51
2019,1,3.56,-1.60,0.52,2.17,57331,80.083,89.949,9,50,57331,51
2019,1,3.66,-3.06,0.28,0.50,57331,80.083,89.949,9,50,57331,51
2019,1,2.81,-2.42,0.30,0.43,57331,80.083,89.949,9,50,57331,51
2019,1,2.49,-2.00,0.21,0.42,57331,80.083,89.949,9,50,57331,51
2019,1,2.57,-2.19,0.49,0.74,57331,80.083,89.949,9,50,57331,51
2019,1,2.42,-0.81,0.27,0.46,57331,80.083,89.949,9,50,57331,51
2019,1,2.48,-1.94,0.29,0.59,57331,80.083,89.949,9,50,57331,51
2019,1,2.83,1.00,0.49,2.25,57331,80.083,89.949,9,50,57331,51
2019,1,3.59,3.01,0.45,0.58,57331,80.083,89.949,9,50,57331,51
2019,1,3.85,3.71,0.17,0.24,57331,80.083,89.949,9,50,57331,51
2019,1,4.07,3.97,0.16,0.20,57331,80.083,89.949,9,50,57331,51
2019,1,4.47,2.22,0.36,1.81,57331,80.083,89.949,9,50,57331,51
2019,1,4.41,3.86,0.36,0.45,57331,80.083,89.949,9,50,57331,51
2019,1,4.73,3.79,0.30,0.70,57331,80.083,89.949,9,50,57331,51
2019,1,4.31,4.00,0.42,0.41,57331,80.083,89.949,9,50,57331,51
2019,1,4.14,0.92,0.58,2.03,57331,80.083,89.949,9,50,57331,51
2019,1,4.22,-0.54,0.42,1.87,57331,80.083,89.949,9,50,57331,51
2019,1,4.94,0.32,0.86,4.31,57331,80.083,89.949,9,50,57331,51
2019,1,6.03,5.65,0.19,0.21,57331,80.083,89.949,9,50,57331,51
2019,1,5.85,5.46,0.09,0.13,57331,80.083,89.949,9,50,57331,51
2019,1,5.55,5.16,0.32,0.29,57331,80.083,89.949,9,50,57331,51
2019,1,6.23,5.63,0.07,0.20,57331,80.083,89.949,9,50,57331,51
2019,1,6.25,5.49,0.14,0.15,57331,80.083,89.949,9,50,57331,51
2019,1,5.93,4.98,0.18,0.37,57331,80.083,89.949,9,50,57331,51
2019,1,6.70,5.24,0.42,1.14,57331,80.083,89.949,9,50,57331,51
2019,1,7.21,6.32,0.19,0.51,57331,80.083,89.949,9,50,57331,51
2019,1,6.92,6.28,0.37,0.74,57331,80.083,89.949,9,50,57331,51
2019,1,6.39,2.23,0.14,2.08,57331,80.083,89.949,9,50,57331,51
2019,1,5.73,3.70,0.35,1.57,57331,80.083,89.949,9,50,57331,51
2019,1,5.39,2.30,0.95,2.66,57331,80.083,89.949,9,50,57331,51
2019,1,5.09,0.63,0.90,4.06,57331,80.083,89.949,9,50,57331,51
2019,1,6.49,5.71,0.42,0.65,57331,80.083,89.949,9,50,57331,51
2019,1,5.79,4.66,0.25,0.54,57331,80.083,89.949,9,50,57331,51
2019,1,4.96,2.45,0.41,1.58,57331,80.083,89.949,9,50,57331,51
2019,1,5.67,-1.01,0.56,2.23,57331,80.083,89.949,9,50,57331,51
2019,1,6.92,2.36,0.89,0.97,57331,80.083,89.949,9,50,57331,51
2019,1,5.62,3.09,0.37,0.80,57331,80.083,89.949,9,50,57331,51
2019,1,5.28,3.65,0.30,0.39,57331,80.083,89.949,9,50,57331,51
2019,1,4.79,-1.92,0.70,3.91,57331,80.083,89.949,9,50,57331,51
2019,1,4.28,-3.40,0.85,1.91,57331,80.083,89.949,9,50,57331,51
2019,1,3.48,-1.50,1.54,2.34,57331,80.083,89.949,9,50,57331,51
2019,1,4.20,-2.21,0.97,1.05,57331,80.083,89.949,9,50,57331,51
2019,1,3.85,3.44,0.51,1.18,57331,80.083,89.949,9,50,57331,51
2019,1,3.68,1.18,0.65,1.27,57331,80.083,89.949,9,50,57331,51
2019,1,3.98,1.15,0.50,0.84,57331,80.083,89.949,9,50,57331,51
2019,1,4.53,1.40,0.12,1.22,57331,80.083,89.949,9,50,57331,51
2019,1,4.95,0.70,0.29,1.41,57331,80.083,89.949,9,50,57331,51
2019,1,4.74,3.00,0.21,0.56,57331,80.083,89.949,9,50,57331,51
2019,1,4.40,2.86,0.31,0.82,57331,80.083,89.949,9,50,57331,51
2019,1,4.53,2.97,0.09,0.67,57331,80.083,89.949,9,50,57331,51
2019,1,4.66,2.61,0.11,0.71,57331,80.083,89.949,9,50,57331,51
2019,1,4.54,3.57,0.12,0.52,57331,80.083,89.949,9,50,57331,51
2019,1,4.42,3.77,0.11,0.17,57331,80.083,89.949,9,50,57331,51
2019,1,4.61,4.04,0.11,0.26,57331,80.083,89.949,9,50,57331,51
2019,1,4.16,3.80,0.19,0.19,57331,80.083,89.949,9,50,57331,51
2019,1,3.24,2.98,0.25,0.26,57331,80.083,89.949,9,50,57331,51
2019,1,3.18,2.61,0.12,0.27,57331,80.083,89.949,9,50,57331,51
2019,1,2.91,2.63,0.36,0.29,57331,80.083,89.949,9,50,57331,51
2019,1,3.33,2.94,0.14,0.35,57331,80.083,89.949,9,50,57331,51
2019,1,3.37,3.11,0.16,0.20,57331,80.083,89.949,9,50,57331,51
2019,1,3.59,3.34,0.17,0.19,57331,80.083,89.949,9,50,57331,51
2019,1,3.42,3.21,0.17,0.18,57331,80.083,89.949,9,50,57331,51
2019,1,3.51,3.35,0.11,0.13,57331,80.083,89.949,9,50,57331,51
2019,1,3.29,2.91,0.06,0.22,57331,80.083,89.949,9,50,57331,51
2019,1,3.11,0.04,0.13,0.69,57331,80.083,89.949,9,50,57331,51
2019,1,3.08,0.21,0.10,0.82,57331,80.083,89.949,9,50,57331,51
2019,1,3.00,-0.04,0.20,1.23,57331,80.083,89.949,9,50,57331,51
2019,1,2.81,-1.49,0.19,0.29,57331,80.083,89.949,9,50,57331,51
2019,1,2.64,0.37,0.17,1.49,57331,80.083,89.949,9,50,57331,51
2019,1,2.77,-0.88,0.28,1.71,57331,80.083,89.949,9,50,57331,51
2019,1,2.85,-0.65,0.27,1.84,57331,80.083,89.949,9,50,57331,51
2019,1,2.62,1.60,0.15,0.88,57331,80.083,89.949,9,50,57331,51
2019,1,2.48,1.45,0.25,0.66,57331,80.083,89.949,9,50,57331,51
2019,1,2.51,2.26,0.13,0.21,57331,80.083,89.949,9,50,57331,51
2019,1,2.80,2.36,0.07,0.26,57331,80.083,89.949,9,50,57331,51
2019,1,2.80,1.96,0.09,0.73,57331,80.083,89.949,9,50,57331,51
2019,1,2.81,1.27,0.09,0.62,57331,80.083,89.949,9,50,57331,51
2019,1,2.71,1.40,0.12,0.26,57331,80.083,89.949,9,50,57331,51
2019,1,2.76,1.63,0.11,0.37,57331,80.083,89.949,9,50,57331,51
2019,1,3.07,2.72,0.15,0.22,57331,80.083,89.949,9,50,57331,51
2019,1,3.23,2.73,0.07,0.10,57331,80.083,89.949,9,50,57331,51
2019,1,3.30,2.89,0.20,0.21,57331,80.083,89.949,9,50,57331,51
2019,1,3.24,2.56,0.19,0.36,57331,80.083,89.949,9,50,57331,51
2019,1,2.97,1.78,0.17,0.62,57331,80.083,89.949,9,50,57331,51
2019,1,2.95,-1.14,0.13,0.64,57331,80.083,89.949,9,50,57331,51
2019,1,2.89,-0.33,0.29,1.00,57331,80.083,89.949,9,50,57331,51
2019,1,3.19,1.89,0.22,0.83,57331,80.083,89.949,9,50,57331,51
2019,1,2.72,0.60,0.40,1.04,57331,80.083,89.949,9,50,57331,51
2019,1,2.86,0.90,0.32,0.31,57331,80.083,89.949,9,50,57331,51
2019,1,3.27,0.71,0.17,0.24,57331,80.083,89.949,9,50,57331,51
2019,1,3.13,1.42,0.22,0.78,57331,80.083,89.949,9,50,57331,51
2019,1,2.99,1.23,0.13,0.22,57331,80.083,89.949,9,50,57331,51
2019,1,2.97,1.36,0.12,0.37,57331,80.083,89.949,9,50,57331,51
2019,1,3.00,1.17,0.41,0.42,57331,80.083,89.949,9,50,57331,51
2019,1,2.73,1.04,0.46,0.16,57331,80.083,89.949,9,50,57331,51
2019,1,2.83,1.43,0.34,0.38,57331,80.083,89.949,9,50,57331,51
2019,1,3.25,1.79,0.26,0.50,57331,80.083,89.949,9,50,57331,51
2019,1,3.23,2.54,0.20,0.32,57331,80.083,89.949,9,50,57331,51
2019,1,3.25,-0.16,0.80,1.07,57331,80.083,89.949,9,50,57331,51
2019,1,8.58,2.89,1.48,1.82,57331,80.083,89.949,9,50,57331,51
2019,1,10.21,5.17,0.28,0.94,57331,80.083,89.949,9,50,57331,51
2019,1,9.65,1.77,0.99,1.02,57331,80.083,89.949,9,50,57331,51
2019,1,8.44,2.62,1.86,2.34,57331,80.083,89.949,9,50,57331,51
2019,1,6.16,5.17,0.39,1.11,57331,80.083,89.949,9,50,57331,51
2019,1,5.39,3.11,0.63,1.73,57331,80.083,89.949,9,50,57331,51
2019,1,5.41,3.46,0.45,1.41,57331,80.083,89.949,9,50,57331,51
2019,1,5.25,4.51,0.35,0.48,57331,80.083,89.949,9,50,57331,51
2019,1,5.00,3.71,0.59,1.08,57331,80.083,89.949,9,50,57331,51
2019,1,5.14,4.41,0.61,0.94,57331,80.083,89.949,9,50,57331,51
2019,1,5.52,5.49,0.31,0.33,57331,80.083,89.949,9,50,57331,51
2019,1,4.01,2.56,1.22,2.87,57331,80.083,89.949,9,50,57331,51
2019,1,3.35,1.31,0.61,0.87,57331,80.083,89.949,9,50,57331,51
2019,1,3.77,1.56,0.61,1.45,57331,80.083,89.949,9,50,57331,51
2019,1,3.02,0.51,0.36,1.61,57331,80.083,89.949,9,50,57331,51
2019,1,3.82,1.90,0.53,2.13,57331,80.083,89.949,9,50,57331,51
2019,1,3.61,3.09,0.31,0.96,57331,80.083,89.949,9,50,57331,51
2019,1,5.38,-0.48,1.21,1.92,57331,80.083,89.949,9,50,57331,51
2019,1,6.18,0.96,0.35,1.65,57331,80.083,89.949,9,50,57331,51
2019,1,5.81,0.53,0.42,1.65,57331,80.083,89.949,9,50,57331,51
2019,1,5.80,2.44,0.47,1.53,57331,80.083,89.949,9,50,57331,51
2019,1,4.09,3.20,0.95,1.36,57331,80.083,89.949,9,50,57331,51
2019,1,5.17,4.20,0.26,1.01,57331,80.083,89.949,9,50,57331,51
2019,1,5.24,2.83,0.65,0.80,57331,80.083,89.949,9,50,57331,51
2019,1,5.26,4.94,0.97,0.99,57331,80.083,89.949,9,50,57331,51
2019,1,5.97,5.29,0.18,0.45,57331,80.083,89.949,9,50,57331,51
