year,month,bx_gsm,by_gsm,bz_gsm,bt,intensity,declination,inclination,north,east,vertical,horizontal
2018,1,2.94,-2.54,0.06,0.12,57312,83.706,89.883,13,116,57312,117
2018,1,2.76,-2.41,0.10,0.16,57312,83.706,89.883,13,116,57312,117
2018,1,2.65,-2.36,0.13,0.13,57312,83.706,89.883,13,116,57312,117
2018,1,2.58,-2.40,0.07,0.10,57312,83.706,89.883,13,116,57312,117
2018,1,2.69,-2.38,0.07,0.13,57312,83.706,89.883,13,116,57312,117
2018,1,2.63,-2.21,0.07,0.09,57312,83.706,89.883,13,116,57312,117
2018,1,2.75,-2.28,0.10,0.18,57312,83.706,89.883,13,116,57312,117
2018,1,3.00,-1.26,0.26,1.27,57312,83.706,89.883,13,116,57312,117
2018,1,3.48,-0.63,0.24,1.39,57312,83.706,89.883,13,116,57312,117
2018,1,3.47,-1.78,0.20,0.51,57312,83.706,89.883,13,116,57312,117
2018,1,3.44,-1.42,0.25,0.51,57312,83.706,89.883,13,116,57312,117
2018,1,3.18,-0.36,0.17,0.64,57312,83.706,89.883,13,116,57312,117
2018,1,3.44,-2.87,0.20,0.33,57312,83.706,89.883,13,116,57312,117
2018,1,3.84,-3.28,0.18,0.54,57312,83.706,89.883,13,116,57312,117
2018,1,3.99,-3.42,0.20,0.32,57312,83.706,89.883,13,116,57312,117
2018,1,3.96,-3.78,0.07,0.14,57312,83.706,89.883,13,116,57312,117
2018,1,3.56,-2.74,0.40,1.19,57312,83.706,89.883,13,116,57312,117
2018,1,3.54,1.42,0.54,1.70,57312,83.706,89.883,13,116,57312,117
2018,1,4.19,-0.74,0.27,3.45,57312,83.706,89.883,13,116,57312,117
2018,1,4.54,-3.65,0.11,0.29,57312,83.706,89.883,13,116,57312,117
2018,1,4.39,-3.53,0.06,0.14,57312,83.706,89.883,13,116,57312,117
2018,1,4.14,-3.66,0.16,0.30,57312,83.706,89.883,13,116,57312,117
2018,1,3.14,-2.21,0.37,0.60,57312,83.706,89.883,13,116,57312,117
2018,1,3.33,-2.34,0.28,0.68,57312,83.706,89.883,13,116,57312,117
2018,1,3.46,-2.59,0.16,0.87,57312,83.706,89.883,13,116,57312,117
2018,1,3.45,-3.24,0.12,0.16,57312,83.706,89.883,13,116,57312,117
2018,1,3.19,-3.03,0.15,0.20,57312,83.706,89.883,13,116,57312,117
2018,1,2.87,-1.56,0.22,1.41,57312,83.706,89.883,13,116,57312,117
2018,1,3.17,-2.83,0.10,0.24,57312,83.706,89.883,13,116,57312,117
2018,1,2.85,-2.20,0.28,0.41,57312,83.706,89.883,13,116,57312,117
2018,1,3.00,-2.22,0.21,0.34,57312,83.706,89.883,13,116,57312,117
2018,1,3.14,-0.02,0.46,2.20,57312,83.706,89.883,13,116,57312,117
2018,1,3.33,-0.33,0.35,1.29,57312,83.706,89.883,13,116,57312,117
2018,1,3.23,-1.08,0.29,0.96,57312,83.706,89.883,13,116,57312,117
2018,1,3.06,-1.91,0.40,0.95,57312,83.706,89.883,13,116,57312,117
2018,1,3.41,-2.07,0.33,0.84,57312,83.706,89.883,13,116,57312,117
2018,1,3.57,-1.52,0.23,0.34,57312,83.706,89.883,13,116,57312,117
2018,1,3.45,0.45,0.28,1.04,57312,83.706,89.883,13,116,57312,117
2018,1,3.48,0.41,0.34,0.45,57312,83.706,89.883,13,116,57312,117
2018,1,3.48,0.37,0.31,0.32,57312,83.706,89.883,13,116,57312,117
2018,1,3.96,0.96,0.21,0.54,57312,83.706,89.883,13,116,57312,117
2018,1,3.62,0.27,0.32,0.34,57312,83.706,89.883,13,116,57312,117
2018,1,3.01,0.86,0.12,0.63,57312,83.706,89.883,13,116,57312,117
2018,1,3.12,0.55,0.22,0.81,57312,83.706,89.883,13,116,57312,117
2018,1,3.94,-0.20,0.52,0.84,57312,83.706,89.883,13,116,57312,117
2018,1,5.12,-0.20,0.27,0.71,57312,83.706,89.883,13,116,57312,117
2018,1,5.73,0.39,0.32,0.25,57312,83.706,89.883,13,116,57312,117
2018,1,5.27,1.71,0.55,1.20,57312,83.706,89.883,13,116,57312,117
2018,1,3.80,0.25,0.49,0.28,57312,83.706,89.883,13,116,57312,117
2018,1,3.08,0.28,0.22,0.21,57312,83.706,89.883,13,116,57312,117
2018,1,3.09,-1.18,0.31,1.27,57312,83.706,89.883,13,116,57312,117
2018,1,3.65,-1.99,0.27,0.56,57312,83.706,89.883,13,116,57312,117
2018,1,4.00,-2.89,0.14,0.13,57312,83.706,89.883,13,116,57312,117
2018,1,4.05,-2.95,0.12,0.32,57312,83.706,89.883,13,116,57312,117
2018,1,3.98,-2.89,0.15,0.26,57312,83.706,89.883,13,116,57312,117
2018,1,3.82,-2.60,0.10,0.29,57312,83.706,89.883,13,116,57312,117
2018,1,3.32,-1.88,0.51,0.46,57312,83.706,89.883,13,116,57312,117
2018,1,3.16,-0.45,0.20,0.40,57312,83.706,89.883,13,116,57312,117
2018,1,3.43,-0.36,0.21,0.39,57312,83.706,89.883,13,116,57312,117
2018,1,3.47,-0.67,0.41,0.40,57312,83.706,89.883,13,116,57312,117
2018,1,3.82,-0.46,0.57,0.81,57312,83.706,89.883,13,116,57312,117
2018,1,5.07,0.11,0.57,1.22,57312,83.706,89.883,13,116,57312,117
2018,1,5.65,1.87,0.48,1.22,57312,83.706,89.883,13,116,57312,117
2018,1,4.35,1.03,0.33,1.06,57312,83.706,89.883,13,116,57312,117
2018,1,4.38,-0.36,0.23,0.66,57312,83.706,89.883,13,116,57312,117
2018,1,4.46,-1.24,0.55,1.57,57312,83.706,89.883,13,116,57312,117
2018,1,4.71,1.55,0.53,1.02,57312,83.706,89.883,13,116,57312,117
2018,1,4.62,2.18,0.61,0.63,57312,83.706,89.883,13,116,57312,117
2018,1,3.29,-0.12,1.34,2.41,57312,83.706,89.883,13,116,57312,117
2018,1,6.02,2.06,0.74,3.38,57312,83.706,89.883,13,116,57312,117
2018,1,5.82,3.71,1.01,1.23,57312,83.706,89.883,13,116,57312,117
2018,1,9.66,0.69,1.74,4.42,57312,83.706,89.883,13,116,57312,117
2018,1,11.89,-8.46,0.84,0.95,57312,83.706,89.883,13,116,57312,117
2018,1,8.12,0.94,2.98,5.06,57312,83.706,89.883,13,116,57312,117
2018,1,11.84,-8.26,0.98,3.00,57312,83.706,89.883,13,116,57312,117
2018,1,11.52,-8.79,1.52,1.43,57312,83.706,89.883,13,116,57312,117
2018,1,8.48,-4.34,1.42,4.50,57312,83.706,89.883,13,116,57312,117
2018,1,9.47,-5.02,1.60,3.03,57312,83.706,89.883,13,116,57312,117
2018,1,8.48,-5.57,0.70,1.33,57312,83.706,89.883,13,116,57312,117
2018,1,8.07,-4.10,1.11,1.62,57312,83.706,89.883,13,116,57312,117
2018,1,6.09,-2.11,1.34,2.62,57312,83.706,89.883,13,116,57312,117
2018,1,8.46,0.24,1.37,3.34,57312,83.706,89.883,13,116,57312,117
2018,1,8.86,-2.32,0.47,3.81,57312,83.706,89.883,13,116,57312,117
2018,1,8.58,-4.68,0.49,1.28,57312,83.706,89.883,13,116,57312,117
2018,1,7.90,-5.30,0.26,0.54,57312,83.706,89.883,13,116,57312,117
2018,1,7.16,-5.91,0.17,0.57,57312,83.706,89.883,13,116,57312,117
2018,1,6.73,-5.77,0.31,0.37,57312,83.706,89.883,13,116,57312,117
2018,1,5.42,-4.50,0.53,0.64,57312,83.706,89.883,13,116,57312,117
2018,1,4.75,-3.98,0.24,0.40,57312,83.706,89.883,13,116,57312,117
2018,1,4.75,-4.55,0.13,0.16,57312,83.706,89.883,13,116,57312,117
2018,1,4.90,-4.03,0.07,0.57,57312,83.706,89.883,13,116,57312,117
2018,1,5.11,-4.15,0.10,0.50,57312,83.706,89.883,13,116,57312,117
2018,1,5.02,-4.42,0.15,0.37,57312,83.706,89.883,13,116,57312,117
2018,1,5.16,-4.46,0.24,0.27,57312,83.706,89.883,13,116,57312,117
2018,1,5.25,-4.66,0.12,0.18,57312,83.706,89.883,13,116,57312,117
2018,1,5.37,-4.98,0.18,0.15,57312,83.706,89.883,13,116,57312,117
2018,1,5.40,-4.92,0.14,0.37,57312,83.706,89.883,13,116,57312,117
2018,1,5.49,-5.29,0.28,0.39,57312,83.706,89.883,13,116,57312,117
2018,1,4.70,-4.12,0.21,0.60,57312,83.706,89.883,13,116,57312,117
