year,month,bx_gsm,by_gsm,bz_gsm,bt,intensity,declination,inclination,north,east,vertical,horizontal
2017,1,4.26,3.52,0.32,0.87,57294,84.716,89.817,17,182,57294,183
2017,1,4.52,3.62,0.31,0.61,57294,84.716,89.817,17,182,57294,183
2017,1,5.04,4.32,0.11,0.63,57294,84.716,89.817,17,182,57294,183
2017,1,4.81,4.20,0.24,0.41,57294,84.716,89.817,17,182,57294,183
2017,1,4.79,2.59,0.32,1.81,57294,84.716,89.817,17,182,57294,183
2017,1,4.42,3.41,0.19,1.13,57294,84.716,89.817,17,182,57294,183
2017,1,4.41,1.58,0.54,1.64,57294,84.716,89.817,17,182,57294,183
2017,1,4.84,1.36,0.28,2.57,57294,84.716,89.817,17,182,57294,183
2017,1,4.88,1.45,0.22,2.13,57294,84.716,89.817,17,182,57294,183
2017,1,4.76,2.69,0.32,1.02,57294,84.716,89.817,17,182,57294,183
2017,1,4.80,2.94,0.20,0.71,57294,84.716,89.817,17,182,57294,183
2017,1,4.58,1.93,0.29,0.87,57294,84.716,89.817,17,182,57294,183
2017,1,4.45,2.40,0.33,1.00,57294,84.716,89.817,17,182,57294,183
2017,1,3.91,1.71,0.42,1.26,57294,84.716,89.817,17,182,57294,183
2017,1,4.18,2.24,0.38,1.61,57294,84.716,89.817,17,182,57294,183
2017,1,4.29,2.69,0.19,1.96,57294,84.716,89.817,17,182,57294,183
2017,1,4.78,1.43,0.30,1.52,57294,84.716,89.817,17,182,57294,183
2017,1,4.68,1.64,0.34,1.50,57294,84.716,89.817,17,182,57294,183
2017,1,4.65,2.36,0.49,1.78,57294,84.716,89.817,17,182,57294,183
2017,1,4.78,1.26,0.47,1.56,57294,84.716,89.817,17,182,57294,183
2017,1,4.79,3.95,0.42,0.77,57294,84.716,89.817,17,182,57294,183
2017,1,4.87,3.43,0.28,1.50,57294,84.716,89.817,17,182,57294,183
2017,1,3.62,1.15,0.64,2.38,57294,84.716,89.817,17,182,57294,183
2017,1,3.66,-1.11,0.60,1.19,57294,84.716,89.817,17,182,57294,183
2017,1,3.40,-1.03,0.62,0.81,57294,84.716,89.817,17,182,57294,183
2017,1,3.05,1.24,0.74,1.78,57294,84.716,89.817,17,182,57294,183
2017,1,3.90,3.78,0.57,0.59,57294,84.716,89.817,17,182,57294,183
2017,1,4.19,3.55,0.13,0.67,57294,84.716,89.817,17,182,57294,183
2017,1,4.53,1.94,0.22,1.55,57294,84.716,89.817,17,182,57294,183
2017,1,4.74,2.05,0.21,1.12,57294,84.716,89.817,17,182,57294,183
2017,1,4.66,0.50,0.24,1.07,57294,84.716,89.817,17,182,57294,183
2017,1,4.40,2.45,0.27,1.09,57294,84.716,89.817,17,182,57294,183
2017,1,4.01,2.31,0.36,1.61,57294,84.716,89.817,17,182,57294,183
2017,1,3.85,2.55,0.33,1.00,57294,84.716,89.817,17,182,57294,183
2017,1,3.97,2.75,0.34,0.91,57294,84.716,89.817,17,182,57294,183
2017,1,3.78,2.83,0.31,1.08,57294,84.716,89.817,17,182,57294,183
2017,1,4.05,1.01,0.36,2.11,57294,84.716,89.817,17,182,57294,183
2017,1,4.26,1.90,0.21,1.57,57294,84.716,89.817,17,182,57294,183
2017,1,4.05,0.25,0.24,1.09,57294,84.716,89.817,17,182,57294,183
2017,1,4.42,1.78,0.29,1.79,57294,84.716,89.817,17,182,57294,183
2017,1,4.50,2.45,0.32,1.07,57294,84.716,89.817,17,182,57294,183
2017,1,4.76,3.43,0.36,1.29,57294,84.716,89.817,17,182,57294,183
2017,1,4.08,-0.20,0.44,1.78,57294,84.716,89.817,17,182,57294,183
2017,1,4.12,2.38,0.58,1.34,57294,84.716,89.817,17,182,57294,183
2017,1,4.75,1.13,0.31,0.78,57294,84.716,89.817,17,182,57294,183
2017,1,4.12,2.06,0.61,1.18,57294,84.716,89.817,17,182,57294,183
2017,1,3.88,0.48,0.65,1.27,57294,84.716,89.817,17,182,57294,183
2017,1,3.51,2.83,0.81,0.84,57294,84.716,89.817,17,182,57294,183
2017,1,3.83,2.99,0.37,0.77,57294,84.716,89.817,17,182,57294,183
2017,1,4.65,3.60,0.30,0.94,57294,84.716,89.817,17,182,57294,183
2017,1,5.68,-1.30,0.38,0.89,57294,84.716,89.817,17,182,57294,183
2017,1,4.92,0.78,0.40,1.17,57294,84.716,89.817,17,182,57294,183
2017,1,4.66,0.86,0.43,1.54,57294,84.716,89.817,17,182,57294,183
2017,1,4.33,2.04,0.30,1.75,57294,84.716,89.817,17,182,57294,183
2017,1,4.40,1.98,0.35,1.90,57294,84.716,89.817,17,182,57294,183
2017,1,4.51,3.78,0.20,0.63,57294,84.716,89.817,17,182,57294,183
2017,1,3.72,2.77,0.40,0.80,57294,84.716,89.817,17,182,57294,183
2017,1,4.29,1.66,0.33,2.66,57294,84.716,89.817,17,182,57294,183
2017,1,4.37,2.19,0.24,2.34,57294,84.716,89.817,17,182,57294,183
2017,1,4.42,0.19,0.20,1.33,57294,84.716,89.817,17,182,57294,183
2017,1,3.75,1.37,0.61,1.60,57294,84.716,89.817,17,182,57294,183
2017,1,3.79,2.82,0.36,0.95,57294,84.716,89.817,17,182,57294,183
2017,1,3.78,2.54,0.27,0.86,57294,84.716,89.817,17,182,57294,183
2017,1,4.05,1.94,0.29,1.13,57294,84.716,89.817,17,182,57294,183
2017,1,4.15,2.61,0.21,1.25,57294,84.716,89.817,17,182,57294,183
2017,1,4.00,3.55,0.18,0.61,57294,84.716,89.817,17,182,57294,183
2017,1,4.01,3.79,0.17,0.30,57294,84.716,89.817,17,182,57294,183
2017,1,3.98,2.67,0.19,0.84,57294,84.716,89.817,17,182,57294,183
2017,1,3.95,2.69,0.28,1.35,57294,84.716,89.817,17,182,57294,183
2017,1,4.37,3.28,0.22,0.59,57294,84.716,89.817,17,182,57294,183
2017,1,4.18,1.22,0.40,1.27,57294,84.716,89.817,17,182,57294,183
2017,1,4.35,-0.46,0.23,1.23,57294,84.716,89.817,17,182,57294,183
2017,1,4.41,3.23,0.16,0.72,57294,84.716,89.817,17,182,57294,183
2017,1,4.30,4.11,0.16,0.12,57294,84.716,89.817,17,182,57294,183
2017,1,4.02,3.73,0.13,0.24,57294,84.716,89.817,17,182,57294,183
2017,1,4.14,3.88,0.10,0.23,57294,84.716,89.817,17,182,57294,183
2017,1,4.23,3.44,0.15,1.02,57294,84.716,89.817,17,182,57294,183
2017,1,4.46,3.75,0.07,0.40,57294,84.716,89.817,17,182,57294,183
2017,1,4.31,0.71,0.34,2.71,57294,84.716,89.817,17,182,57294,183
2017,1,4.85,-0.90,0.28,1.75,57294,84.716,89.817,17,182,57294,183
2017,1,5.13,-0.01,0.19,1.32,57294,84.716,89.817,17,182,57294,183
2017,1,5.18,0.92,0.23,1.07,57294,84.716,89.817,17,182,57294,183
2017,1,5.24,1.48,0.21,0.83,57294,84.716,89.817,17,182,57294,183
2017,1,4.90,1.62,0.66,1.46,57294,84.716,89.817,17,182,57294,183
2017,1,4.15,1.19,0.52,0.89,57294,84.716,89.817,17,182,57294,183
2017,1,4.62,-0.33,0.24,0.94,57294,84.716,89.817,17,182,57294,183
2017,1,3.55,1.50,0.51,1.77,57294,84.716,89.817,17,182,57294,183
2017,1,3.71,2.86,0.41,1.23,57294,84.716,89.817,17,182,57294,183
2017,1,3.62,2.34,0.25,1.39,57294,84.716,89.817,17,182,57294,183
2017,1,3.48,3.05,0.14,0.24,57294,84.716,89.817,17,182,57294,183
2017,1,3.82,3.24,0.22,0.24,57294,84.716,89.817,17,182,57294,183
2017,1,4.17,2.70,0.17,0.51,57294,84.716,89.817,17,182,57294,183
2017,1,4.09,3.21,0.26,0.23,57294,84.716,89.817,17,182,57294,183
2017,1,3.46,2.45,0.55,0.66,57294,84.716,89.817,17,182,57294,183
2017,1,3.63,2.32,0.43,1.39,57294,84.716,89.817,17,182,57294,183
2017,1,3.36,2.85,0.33,0.46,57294,84.716,89.817,17,182,57294,183
2017,1,3.77,-0.80,0.42,1.83,57294,84.716,89.817,17,182,57294,183
2017,1,4.07,1.96,0.22,0.56,57294,84.716,89.817,17,182,57294,183
2017,1,3.76,-0.33,0.42,2.23,57294,84.716,89.817,17,182,57294,183
2017,1,3.58,-2.81,0.23,0.58,57294,84.716,89.817,17,182,57294,183
2017,1,3.60,-3.20,0.25,0.19,57294,84.716,89.817,17,182,57294,183
2017,1,3.38,-2.74,0.30,0.60,57294,84.716,89.817,17,182,57294,183
2017,1,3.49,-2.05,0.55,0.91,57294,84.716,89.817,17,182,57294,183
2017,1,2.66,1.09,0.31,0.64,57294,84.716,89.817,17,182,57294,183
2017,1,3.37,0.44,0.51,0.82,57294,84.716,89.817,17,182,57294,183
2017,1,4.38,-1.67,0.37,0.73,57294,84.716,89.817,17,182,57294,183
2017,1,4.46,-2.76,0.67,1.30,57294,84.716,89.817,17,182,57294,183
2017,1,5.25,-3.82,0.17,0.28,57294,84.716,89.817,17,182,57294,183
2017,1,4.80,-3.47,0.39,0.53,57294,84.716,89.817,17,182,57294,183
2017,1,3.54,-2.20,0.43,0.94,57294,84.716,89.817,17,182,57294,183
2017,1,3.74,-1.94,0.67,1.43,57294,84.716,89.817,17,182,57294,183
2017,1,2.76,-1.29,0.49,1.27,57294,84.716,89.817,17,182,57294,183
2017,1,2.47,-0.50,0.59,0.97,57294,84.716,89.817,17,182,57294,183
2017,1,3.94,-2.78,0.65,0.79,57294,84.716,89.817,17,182,57294,183
2017,1,3.39,-0.20,0.63,1.58,57294,84.716,89.817,17,182,57294,183
2017,1,3.13,-1.35,0.48,0.86,57294,84.716,89.817,17,182,57294,183
2017,1,3.87,-2.33,0.30,1.74,57294,84.716,89.817,17,182,57294,183
2017,1,4.33,-2.92,0.55,1.27,57294,84.716,89.817,17,182,57294,183
2017,1,3.76,-3.44,0.40,0.57,57294,84.716,89.817,17,182,57294,183
2017,1,3.71,-3.06,0.46,1.18,57294,84.716,89.817,17,182,57294,183
2017,1,4.23,3.62,0.18,0.58,57294,84.716,89.817,17,182,57294,183
2017,1,5.09,4.51,0.50,0.57,57294,84.716,89.817,17,182,57294,183
2017,1,4.99,0.54,0.42,0.93,57294,84.716,89.817,17,182,57294,183
2017,1,4.24,2.06,0.44,1.40,57294,84.716,89.817,17,182,57294,183
2017,1,4.06,2.91,0.93,1.14,57294,84.716,89.817,17,182,57294,183
2017,1,3.85,3.23,0.66,0.60,57294,84.716,89.817,17,182,57294,183
2017,1,3.46,-2.12,0.94,1.46,57294,84.716,89.817,17,182,57294,183
2017,1,3.49,-2.48,0.50,0.32,57294,84.716,89.817,17,182,57294,183
2017,1,2.92,-0.55,0.53,1.85,57294,84.716,89.817,17,182,57294,183
2017,1,3.57,3.03,0.29,0.44,57294,84.716,89.817,17,182,57294,183
2017,1,3.42,2.55,0.18,0.65,57294,84.716,89.817,17,182,57294,183
2017,1,3.23,2.13,0.20,0.48,57294,84.716,89.817,17,182,57294,183
2017,1,2.65,1.17,0.39,0.62,57294,84.716,89.817,17,182,57294,183
2017,1,2.55,0.92,0.32,1.09,57294,84.716,89.817,17,182,57294,183
2017,1,2.77,1.41,0.24,0.59,57294,84.716,89.817,17,182,57294,183
2017,1,2.24,0.64,0.72,0.87,57294,84.716,89.817,17,182,57294,183
2017,1,2.30,2.24,0.18,0.20,57294,84.716,89.817,17,182,57294,183
2017,1,2.49,2.24,0.07,0.22,57294,84.716,89.817,17,182,57294,183
2017,1,2.66,2.48,0.09,0.15,57294,84.716,89.817,17,182,57294,183
2017,1,2.51,2.37,0.12,0.19,57294,84.716,89.817,17,182,57294,183
2017,1,2.49,1.11,0.78,0.53,57294,84.716,89.817,17,182,57294,183
2017,1,3.57,-0.00,0.12,0.39,57294,84.716,89.817,17,182,57294,183
2017,1,3.25,-0.05,0.28,1.15,57294,84.716,89.817,17,182,57294,183
2017,1,2.85,-0.07,0.22,0.95,57294,84.716,89.817,17,182,57294,183
2017,1,2.78,1.66,0.28,0.27,57294,84.716,89.817,17,182,57294,183
2017,1,2.45,0.95,0.27,0.38,57294,84.716,89.817,17,182,57294,183
2017,1,2.30,0.54,0.22,0.40,57294,84.716,89.817,17,182,57294,183
2017,1,2.69,-0.65,0.41,1.98,57294,84.716,89.817,17,182,57294,183
2017,1,2.88,-2.15,0.23,0.76,57294,84.716,89.817,17,182,57294,183
2017,1,2.13,-0.09,0.45,1.13,57294,84.716,89.817,17,182,57294,183
2017,1,3.55,-2.73,0.29,0.62,57294,84.716,89.817,17,182,57294,183
2017,1,3.86,-2.09,0.39,0.52,57294,84.716,89.817,17,182,57294,183
2017,1,4.01,-1.12,0.37,0.43,57294,84.716,89.817,17,182,57294,183
2017,1,3.91,-0.81,0.12,0.70,57294,84.716,89.817,17,182,57294,183
2017,1,4.19,-1.46,0.32,0.86,57294,84.716,89.817,17,182,57294,183
2017,1,4.04,-1.81,0.41,1.59,57294,84.716,89.817,17,182,57294,183
2017,1,4.24,-1.52,0.53,1.85,57294,84.716,89.817,17,182,57294,183
2017,1,4.74,-3.97,0.27,0.30,57294,84.716,89.817,17,182,57294,183
2017,1,3.88,-2.14,0.38,1.38,57294,84.716,89.817,17,182,57294,183
2017,1,4.22,-1.63,0.17,0.74,57294,84.716,89.817,17,182,57294,183
2017,1,4.62,-2.78,0.32,0.40,57294,84.716,89.817,17,182,57294,183
2017,1,4.37,-2.56,0.39,0.65,57294,84.716,89.817,17,182,57294,183
2017,1,3.85,-3.17,0.13,0.55,57294,84.716,89.817,17,182,57294,183
2017,1,4.35,-3.18,0.41,0.40,57294,84.716,89.817,17,182,57294,183
2017,1,3.99,-1.87,0.83,1.63,57294,84.716,89.817,17,182,57294,183
2017,1,3.51,2.20,0.60,1.57,57294,84.716,89.817,17,182,57294,183
2017,1,4.13,-3.19,0.46,1.16,57294,84.716,89.817,17,182,57294,183
2017,1,3.97,-2.35,0.34,1.69,57294,84.716,89.817,17,182,57294,183
2017,1,4.01,-0.74,0.26,1.51,57294,84.716,89.817,17,182,57294,183
2017,1,3.86,-0.72,0.22,1.02,57294,84.716,89.817,17,182,57294,183
2017,1,4.44,0.74,0.46,0.61,57294,84.716,89.817,17,182,57294,183
2017,1,5.54,0.88,0.27,1.00,57294,84.716,89.817,17,182,57294,183
2017,1,5.91,1.17,0.32,0.93,57294,84.716,89.817,17,182,57294,183
2017,1,5.91,-0.79,0.32,0.84,57294,84.716,89.817,17,182,57294,183
2017,1,5.73,3.02,0.29,1.61,57294,84.716,89.817,17,182,57294,183
2017,1,5.06,3.01,0.23,0.79,57294,84.716,89.817,17,182,57294,183
2017,1,5.33,1.22,0.30,2.01,57294,84.716,89.817,17,182,57294,183
2017,1,5.94,-0.35,1.02,2.40,57294,84.716,89.817,17,182,57294,183
2017,1,3.82,-0.82,0.72,1.05,57294,84.716,89.817,17,182,57294,183
2017,1,3.30,-1.33,1.02,0.85,57294,84.716,89.817,17,182,57294,183
2017,1,3.49,-0.75,0.71,0.91,57294,84.716,89.817,17,182,57294,183
2017,1,2.54,0.23,0.93,0.68,57294,84.716,89.817,17,182,57294,183
2017,1,1.75,-0.04,0.34,0.48,57294,84.716,89.817,17,182,57294,183
2017,1,1.60,-0.51,0.25,0.42,57294,84.716,89.817,17,182,57294,183
2017,1,2.44,0.64,0.99,0.57,57294,84.716,89.817,17,182,57294,183
2017,1,3.70,2.40,1.22,1.19,57294,84.716,89.817,17,182,57294,183
2017,1,4.84,3.14,0.28,0.53,57294,84.716,89.817,17,182,57294,183
2017,1,4.01,1.47,0.32,0.62,57294,84.716,89.817,17,182,57294,183
2017,1,3.88,1.76,0.15,0.36,57294,84.716,89.817,17,182,57294,183
2017,1,3.63,2.17,0.37,1.36,57294,84.716,89.817,17,182,57294,183
2017,1,3.90,3.42,0.17,0.39,57294,84.716,89.817,17,182,57294,183
2017,1,3.80,2.77,0.22,0.70,57294,84.716,89.817,17,182,57294,183
2017,1,3.63,2.74,0.52,0.56,57294,84.716,89.817,17,182,57294,183
2017,1,3.94,2.31,0.52,0.36,57294,84.716,89.817,17,182,57294,183
2017,1,2.69,1.75,0.38,0.38,57294,84.716,89.817,17,182,57294,183
2017,1,1.64,0.65,0.40,0.32,57294,84.716,89.817,17,182,57294,183
2017,1,2.07,1.08,0.43,0.40,57294,84.716,89.817,17,182,57294,183
2017,1,2.03,1.21,0.66,0.75,57294,84.716,89.817,17,182,57294,183
2017,1,1.12,0.45,0.16,0.42,57294,84.716,89.817,17,182,57294,183
2017,1,1.30,0.93,0.26,0.33,57294,84.716,89.817,17,182,57294,183
2017,1,1.28,0.80,0.25,0.31,57294,84.716,89.817,17,182,57294,183
2017,1,1.21,0.09,0.24,0.44,57294,84.716,89.817,17,182,57294,183
2017,1,1.45,-1.09,0.19,0.44,57294,84.716,89.817,17,182,57294,183
2017,1,0.93,-0.04,0.21,0.61,57294,84.716,89.817,17,182,57294,183
2017,1,1.25,0.59,0.35,0.70,57294,84.716,89.817,17,182,57294,183
2017,1,1.16,-0.29,0.34,0.79,57294,84.716,89.817,17,182,57294,183
2017,1,1.22,-0.68,0.26,0.44,57294,84.716,89.817,17,182,57294,183
2017,1,0.73,-0.16,0.18,0.46,57294,84.716,89.817,17,182,57294,183
2017,1,1.75,-0.74,0.57,1.01,57294,84.716,89.817,17,182,57294,183
2017,1,3.19,2.14,0.20,0.27,57294,84.716,89.817,17,182,57294,183
2017,1,3.08,1.92,0.35,0.20,57294,84.716,89.817,17,182,57294,183
